follower_user_id,follower_project_count,followed_user_id,followed_project_count,date_followed
280439,30,108752,380,6/27/09 13:35
781287,2,753217,25,4/21/11 17:45
308015,60,356949,243,12/9/09 21:50
152819,8,316520,1,6/21/09 1:37
615482,135,640339,0,11/14/10 12:49
270468,181,24232,140,5/10/09 4:16
67010,842,74875,7,4/27/08 1:06
694698,76,557687,99,6/21/11 18:04
56460,469,166693,74,11/21/08 18:31
417944,12,90496,67,4/5/10 17:40
967472,34,988118,55,1/1/12 2:39
331439,19,165523,105,8/27/09 12:52
238774,3,457359,26,11/10/10 23:37
149089,46,141458,140,NA
329679,669,456871,13,12/10/10 21:01
259200,1,284530,1,5/21/09 15:26
7862,136,54824,72,11/30/07 8:51
794198,40,483707,166,7/16/11 22:48
369335,54,86316,27,5/13/10 19:18
448639,2,340726,166,2/15/10 12:55
682421,0,550693,3,1/11/11 20:20
440845,3,49959,42,2/3/10 17:24
187831,6,139002,1,11/14/08 5:02
119271,3,182088,4,NA
328044,127,207540,197,8/15/09 16:37
439219,208,673423,7,1/29/11 16:15
56230,17,280098,132,7/14/09 22:46
14579,6,11169,6,5/25/07 13:14
467417,32,474870,26,5/10/10 21:58
783357,84,1044720,1,11/13/11 17:13
597170,161,389855,164,8/26/10 14:29
268740,18,783553,20,6/11/11 6:17
364755,5,88010,9,10/14/09 16:55
911065,89,1203833,14,3/15/12 20:41
369152,275,491084,0,4/25/10 16:38
1146872,2,929173,155,2/1/12 9:30
484868,83,486469,1353,7/15/10 1:38
84283,688,189751,48,12/23/08 19:49
432365,57,433687,3,5/11/10 17:27
383402,45,417488,3,12/20/09 20:26
560424,197,729385,63,1/29/12 19:49
13043,39,14031,20,5/30/07 19:58
88369,70,70423,2,4/4/08 22:40
890711,11,788783,147,9/18/11 16:15
664862,282,348603,2628,1/23/11 13:16
735193,111,463678,31,8/18/11 20:57
240888,141,160914,1238,5/21/09 0:36
481633,23,386261,88,4/19/10 22:15
32400,31,25647,12,10/26/07 18:02
546961,2,77748,272,6/9/10 23:26
51939,5,33610,4,11/19/07 16:20
159662,131,133229,33,11/9/08 0:06
1088981,11,700617,126,12/15/11 23:27
269775,56,172671,55,6/5/09 18:44
588881,1017,195638,833,2/12/11 20:04
341934,365,700826,20,2/5/11 14:39
461840,462,669668,409,8/23/11 19:07
738734,89,844639,20,6/9/11 19:39
12628,154,10832,179,12/13/07 23:45
595100,11,448762,180,8/10/10 23:43
844445,4,751026,163,6/19/11 12:44
23385,170,7760,10,6/17/07 15:09
204139,121,449550,2,4/5/11 2:32
348985,31,896442,12,7/22/11 19:24
1199389,6,1199395,2,2/17/12 9:25
478223,581,398449,107,4/21/10 18:44
599678,4,586889,104,8/20/10 21:30
576184,311,992292,20,10/24/11 21:56
688942,686,660217,91,4/27/11 23:01
611332,327,1065392,0,11/23/11 13:38
671029,2,613067,1,3/10/11 11:26
467415,2,463064,97,5/9/10 13:40
1101820,202,1213025,215,3/4/12 18:44
776930,9,776925,14,4/15/11 7:08
224810,0,277015,0,4/28/09 7:17
705903,13,117284,451,1/23/11 21:00
743970,0,515213,8,3/14/11 20:11
776668,1,417139,116,3/22/12 18:03
378008,37,438225,3,3/31/10 16:28
33521,513,57065,27,1/29/08 0:22
307193,692,499676,3,4/29/10 22:06
225437,212,342196,4,8/13/09 17:29
43647,44,49937,10,12/1/07 20:44
783357,84,27804,4,2/19/12 4:15
260625,128,293515,4,5/17/09 19:32
527067,23,349134,892,6/25/10 19:55
270443,591,17016,4,2/20/10 6:10
113660,2,115178,0,5/19/08 9:20
37700,220,348490,11,12/17/09 23:45
764908,3,199180,3,5/8/11 16:28
602640,1,213486,35,8/27/10 15:12
1139637,3,11353,695,2/19/12 22:55
334849,1,36307,428,8/22/09 17:20
225437,212,204905,8,2/1/09 5:19
80202,43,151631,3,8/22/08 17:23
56460,469,147788,76,8/15/08 14:22
308331,0,308335,0,6/8/09 11:55
154136,21,59795,71,8/30/08 16:18
326298,0,326299,3,7/9/09 9:39
951084,2,515205,18,9/14/11 17:33
218306,400,445394,0,3/7/10 0:47
82312,34,52899,6,12/7/08 4:26
278237,0,289550,3,5/13/09 13:33
847975,18,848145,2,6/13/11 4:20
27303,174,57088,10,12/4/07 13:55
369384,3,369317,2,10/3/09 21:37
219362,8,169482,4,1/20/09 23:15
552351,0,589479,9,11/24/10 15:58
432006,5,11243,439,1/19/10 16:16
74523,120,62820,106,2/6/08 16:15
1280184,0,559444,16,3/26/12 11:49
1033095,12,1033881,6,11/7/11 20:18
709963,1,126666,333,2/2/11 22:45
227832,8,29054,42,5/21/09 15:37
142777,2,18583,109,7/28/08 0:20
250712,37,100222,296,2/18/10 19:41
404390,829,541111,5,8/1/10 4:36
1282632,0,157802,124,3/27/12 11:49
545148,3,502794,3,6/8/10 18:08
947231,3,599024,33,9/11/11 18:35
720135,141,198123,252,3/3/11 22:08
1164999,101,228223,640,3/25/12 17:38
426833,106,604606,12,8/30/10 0:04
732054,10,626860,283,3/1/11 9:22
72149,15,68534,405,1/26/08 2:21
427929,165,491360,1,4/26/10 20:18
433142,48,259348,539,1/24/10 1:22
383402,45,353008,43,11/15/09 17:13
171640,10,102212,414,10/9/08 19:41
82167,68,29089,132,3/11/08 19:51
662391,2,306,2217,11/23/10 2:44
368147,56,420744,194,8/5/10 20:33
986675,59,1005721,33,12/17/11 1:41
302228,938,589318,65,8/19/10 15:36
815431,96,836614,14,6/17/11 16:17
65394,1429,245783,32,4/22/09 23:39
272402,573,751516,22,4/9/11 13:25
1079780,7,915473,190,12/21/11 15:02
8141,8,8666,25,5/27/07 20:37
196740,21,79714,66,1/9/09 10:54
680320,341,849253,32,8/2/11 13:41
335601,190,582330,12,7/24/10 18:29
770697,13,760521,18,8/17/11 15:00
624875,588,1105209,6,12/16/11 18:21
677663,126,128878,205,2/19/11 16:59
751712,44,812948,1,5/22/11 5:25
676167,0,863230,2,6/27/11 20:02
356591,55,745868,20,6/6/11 21:30
92262,3,92252,1,3/19/08 9:41
386508,54,528379,68,7/9/10 19:49
275653,100,273031,150,8/26/09 22:17
527870,23,240190,80,7/10/10 21:15
121239,0,36286,29,7/16/08 0:21
414096,0,348629,62,12/15/09 15:10
7930,61,7776,16,6/2/07 20:53
574993,2383,669668,409,2/18/11 2:00
124607,4,71402,45,6/11/08 16:13
642421,0,130016,12,12/14/10 20:55
446952,0,446959,0,2/11/10 16:08
268351,18,308043,120,7/7/09 18:44
240511,240,692553,2,2/20/11 7:13
86738,21,88592,5,3/23/08 21:04
470255,0,312412,1,3/17/10 19:55
255506,4,219055,450,3/17/09 19:31
679922,106,656771,125,2/20/11 13:41
769629,39,425173,255,8/31/11 0:21
447047,0,446958,3,2/17/10 18:26
570297,426,302973,293,8/30/10 14:22
641021,61,767695,109,4/25/11 22:33
599777,467,793965,9,6/18/11 13:19
90805,223,364064,3,9/26/09 2:59
899405,2,865284,84,7/23/11 0:47
581576,4,605233,270,11/28/10 2:08
583641,70,428578,2355,9/23/10 16:31
859275,142,690170,186,9/10/11 15:36
792124,545,347819,341,8/12/11 13:15
43622,75,18811,66,1/20/08 23:48
299751,121,293815,1277,7/20/09 0:38
105190,1,101864,5,4/24/08 17:38
856362,2,853440,2,6/17/11 13:25
267244,0,83957,19,4/5/09 10:43
564134,2,562728,14,6/24/10 11:27
56310,46,52635,214,5/4/08 9:56
1090140,0,961738,1,1/13/12 19:01
1086192,8,609170,543,2/21/12 1:35
196115,4,321917,58,2/11/10 4:16
894966,4,596398,9,7/18/11 15:36
711415,328,456763,169,8/19/11 21:56
229297,97,694635,266,6/19/11 21:39
682363,154,707676,979,4/11/11 22:04
41622,4,6679,11,9/25/07 4:35
382989,3,376383,284,10/26/09 14:54
516180,1,516230,0,5/20/10 9:23
254982,212,442940,6,3/2/10 23:11
740211,0,683398,43,3/3/11 22:14
708350,156,471774,153,9/2/11 2:11
77254,5,70197,5,2/7/08 19:50
127899,49,151083,169,9/7/08 20:06
100969,25,103679,3,4/21/08 0:50
896269,117,423476,227,10/12/11 20:19
761785,187,512457,13,9/9/11 21:03
69831,4,67401,18,4/24/08 12:02
858498,669,645137,60,6/21/11 16:09
735096,53,391078,79,3/13/11 13:33
143455,51,66448,622,8/18/08 13:42
588899,2,31883,732,11/11/11 13:11
944087,320,823347,72,9/29/11 22:51
383474,48,373727,563,1/31/10 22:17
758129,16,729178,55,3/24/11 10:28
583331,10,503462,24,8/13/10 1:57
896269,117,915776,7,10/21/11 21:57
23613,61,51456,74,2/2/08 14:20
204705,0,29137,190,12/14/08 16:49
123033,218,49156,894,8/17/08 0:58
184018,1,98086,109,11/18/08 16:41
320229,269,388719,99,6/4/10 15:30
710201,170,509779,305,2/19/11 16:53
434520,149,497116,20,8/26/11 3:13
329865,15,329867,23,7/20/09 17:26
59935,2,85346,69,3/17/08 19:50
894345,10,905782,104,9/12/11 2:48
285299,136,345232,127,9/14/09 14:39
454482,2,294019,519,3/14/10 23:03
559636,15,559478,32,6/21/10 19:21
484616,61,648858,0,10/28/10 23:09
683278,44,324957,104,3/18/11 1:24
205336,6,40389,240,4/24/09 18:45
288297,473,241018,188,12/21/09 13:19
574515,0,13778,86,7/11/10 3:19
277619,422,66243,60,8/29/09 16:07
92262,3,7139,252,3/19/08 9:58
644377,86,272490,158,11/14/10 14:02
731849,0,732749,8,2/24/11 22:13
84190,295,75144,9,3/12/08 19:08
554267,0,433695,65,6/15/10 23:55
117284,451,608416,155,1/2/11 22:21
497589,55,591256,2,8/1/10 17:01
388497,511,525861,7,7/12/10 2:55
129061,1,281552,3,5/13/09 15:51
326353,3,254476,37,7/9/09 10:45
414554,10,455982,61,1/26/11 18:37
186260,488,149095,104,12/30/08 23:49
67646,3,49156,894,1/12/08 10:59
594111,19,291873,1327,8/8/10 20:11
271172,1,271175,4,4/9/09 8:20
91328,1495,271977,1,8/4/09 4:55
390243,21,662391,2,11/18/10 0:46
641424,0,641422,0,10/18/10 17:36
752863,1,159643,270,4/4/11 16:19
652845,14,624874,167,11/18/10 2:25
497589,55,434520,149,5/2/11 20:50
272878,1075,365419,4,9/26/09 19:54
1050182,0,711267,0,1/14/12 19:44
886186,35,871237,99,10/4/11 21:36
54386,54,1058783,2,11/29/11 23:22
206873,87,244141,161,7/27/09 0:03
336951,157,404390,829,8/28/10 18:32
1234035,1,1113534,0,3/9/12 19:06
384685,1,178782,58,10/28/09 17:46
633763,100,659456,0,11/11/10 3:31
133284,757,74765,168,3/22/09 3:22
427354,10,207697,29,1/15/10 17:01
355565,1,208403,12,10/8/09 15:48
1199420,3,1199421,7,2/17/12 9:28
404470,0,381543,2,11/28/09 12:44
438044,6,54797,15,5/18/10 16:46
383402,45,412778,4,12/18/09 21:36
687192,3,678246,13,12/19/10 16:23
690170,186,290115,35,1/21/11 13:21
954375,61,956016,15,11/10/11 14:53
688518,714,333845,61,8/12/11 14:32
512489,50,757465,7,11/22/11 13:23
730620,54,662222,223,5/7/11 12:09
103560,320,72550,30,9/1/08 20:43
690170,186,831677,2,8/28/11 22:02
886465,6,886468,4,7/12/11 8:39
767176,315,228223,640,4/27/11 19:08
7862,136,21552,305,1/24/08 6:06
873764,129,209445,245,12/21/11 11:32
461840,462,623607,147,8/2/11 16:07
859154,2,690850,3,6/18/11 19:32
421563,307,268130,129,2/1/10 8:33
767401,14,741917,134,7/27/11 23:17
186421,204,106355,628,12/26/08 0:08
102474,307,87287,228,4/26/08 7:08
9835,378,19064,92,12/18/07 5:28
229827,1660,1143084,5,2/15/12 22:34
464103,8,58091,58,7/12/10 18:16
286569,0,281042,2,5/6/09 13:28
72275,474,136523,0,7/10/08 16:03
599024,33,713451,8,4/6/11 17:10
397324,134,737876,0,3/4/11 2:52
181250,30,308351,0,9/28/09 2:16
609442,44,673645,601,4/29/11 13:04
757135,27,911065,89,12/13/11 16:12
777152,4,464087,2,5/16/11 17:13
432641,210,605233,270,5/2/11 22:00
623736,0,615588,0,10/13/10 20:14
338019,111,402819,123,7/31/11 0:03
594292,212,394989,403,8/16/10 9:15
179406,193,45102,46,11/10/09 2:50
115179,3,105008,16,5/19/08 9:22
404567,46,293815,1277,11/28/09 19:08
382256,39,165523,105,11/30/09 0:09
434774,79,181882,266,3/12/10 23:55
454432,6,454444,1,2/25/10 20:26
574209,30,238662,282,8/16/10 0:36
222476,0,204770,15,2/13/09 20:32
118608,2,14331,5,7/28/08 21:16
672632,459,908700,3,8/5/11 0:28
404390,829,454868,23,10/17/10 19:38
499357,45,682378,172,6/6/11 2:10
80357,186,10820,42,7/2/08 15:41
14069,4,13475,7,5/23/07 15:13
72104,29,6830,29,2/1/08 22:32
161556,60,101322,59,12/24/08 18:38
160989,252,80817,218,NA
237225,99,270868,556,12/28/09 9:53
533240,32,382669,171,6/12/10 17:44
322556,12,161918,74,7/4/09 3:21
867385,213,195752,47,7/26/11 3:01
268740,18,763893,13,6/13/11 20:40
207519,0,288,3367,12/19/08 19:18
72547,40,41005,53,1/14/09 0:31
127622,0,33419,245,4/2/09 18:48
69299,1026,94479,3,4/22/08 2:46
26969,351,195030,188,8/17/10 17:28
504942,245,819009,89,7/14/11 16:51
656001,759,693766,530,2/11/11 13:03
582918,138,695282,4,5/6/11 6:31
401258,8,116658,1,1/17/10 23:01
401258,8,642733,30,8/13/11 12:30
726719,3,590447,292,2/17/11 1:44
604428,33,656365,125,3/20/11 5:13
837575,1377,323182,25,1/1/12 21:27
428403,122,655704,0,11/6/10 1:10
513647,638,245990,505,6/16/10 21:52
420599,0,225851,63,1/18/10 18:45
1025664,10,1031372,4,11/7/11 20:29
1026738,67,1008334,9,11/3/11 19:05
622689,71,734008,44,4/25/11 16:03
72090,3,20704,7,1/30/08 3:33
245079,140,262587,74,11/28/09 20:08
135251,71,356529,323,9/17/09 23:49
397931,2,173954,45,12/7/09 21:59
832527,0,757771,2,5/29/11 10:15
898506,2,909596,1,8/10/11 16:05
871747,16,858008,65,7/15/11 20:05
268410,24,298239,1,5/22/09 23:55
325388,4,197398,36,7/14/09 18:42
127506,2,127513,2,6/18/08 12:06
370974,25,660556,38,3/12/11 2:12
614549,15,516858,4,1/30/11 23:05
1209729,5,743163,8,2/23/12 18:27
522350,2,547058,0,6/10/10 0:22
1101037,0,1098549,18,1/9/12 13:28
719010,185,719013,1101,2/12/11 20:44
894780,2,771320,17,7/18/11 13:11
599601,106,834357,558,6/23/11 12:09
71430,30,65766,201,NA
596306,24,569374,14,8/27/10 17:06
413420,19,298718,354,12/13/09 20:40
180970,376,343802,84,9/13/09 23:01
910865,3,846579,2,9/14/11 3:18
63485,8,92723,14,3/27/08 20:51
763725,560,886215,9,7/11/11 22:55
568311,0,558918,297,7/19/10 5:06
226262,919,504942,245,5/26/11 20:39
478422,217,1089000,43,1/6/12 21:13
121239,0,35045,49,7/8/08 23:22
97446,8,77789,134,4/11/08 11:36
745281,31,756223,12,3/28/11 21:49
326189,1829,151211,8,11/27/09 1:13
642137,22,585399,24,10/21/10 14:48
127622,0,7925,137,5/26/09 13:49
268245,7,68201,26,4/17/10 4:58
444389,1,444394,2,2/8/10 18:23
429289,191,466237,110,3/31/10 1:35
526969,1,461846,447,5/21/10 20:53
29840,13,27040,16,7/14/07 23:27
777876,56,762701,41,7/1/11 13:31
414931,7,289010,114,1/4/10 1:32
59789,2184,7255,174,8/11/09 0:15
417128,96,181790,470,8/6/11 1:41
145745,2683,511977,0,7/6/10 22:21
593641,658,388497,511,8/20/10 18:19
112060,1,101524,1,5/12/08 14:18
949597,0,949558,2,9/13/11 18:51
409051,371,195748,99,3/26/11 1:38
1255785,2,295936,679,3/17/12 10:04
569499,1,369292,1802,6/30/10 2:29
690832,11,447261,21,12/26/10 21:37
585120,0,585135,0,7/20/10 9:57
159662,131,213809,13,2/1/09 16:45
267812,54,300366,1,5/26/09 21:50
749066,180,954657,106,2/25/12 22:32
13802,122,290748,92,1/9/10 17:13
730626,0,614101,2,2/21/11 15:28
154560,5,137378,40,8/30/08 20:34
416940,19,420686,5,1/23/10 20:45
288297,473,420802,36,2/27/10 13:54
1146346,38,215110,4050,2/20/12 21:52
676549,6,76227,1962,12/4/10 4:22
629521,53,428578,2355,4/6/11 23:59
93959,514,145336,13,8/11/08 11:28
7559,31,13043,39,5/30/07 21:57
234587,0,234600,0,2/12/09 17:54
395356,4,184482,7,11/16/09 12:45
208624,0,80817,218,12/23/08 2:13
280509,8,274490,24,5/10/09 0:27
929301,36,943401,0,9/19/11 14:26
682271,50,906659,7,8/12/11 3:14
383402,45,200128,1,11/16/09 1:54
1119817,1,1079691,41,12/28/11 3:27
740248,18,622986,6,3/20/11 23:30
570227,0,320229,269,7/9/10 23:21
462110,2126,797663,0,5/7/11 15:12
891917,104,934387,18,10/15/11 17:10
307410,61,103560,320,12/16/09 17:52
541853,81,678744,88,1/12/11 4:47
707043,2,707356,65,2/10/11 23:13
237727,580,226841,359,6/15/09 19:31
224810,0,177540,21,3/23/09 10:58
592384,260,1174904,1,2/10/12 19:47
16606,7,19239,6,6/1/07 16:56
578630,9,573549,4,7/11/10 11:00
51573,6,71180,7,1/26/08 12:53
438801,10,626962,6,10/2/10 18:52
40389,240,58548,13,1/13/08 21:46
546979,865,349134,892,7/31/10 2:23
621048,75,25062,403,1/20/11 22:55
860078,80,926217,44,11/11/11 0:38
160654,210,151403,518,8/23/09 18:04
314174,478,687428,53,1/14/11 15:10
71077,57,91773,4,4/28/08 22:19
495443,16,415289,30,4/22/10 21:09
841150,17,763725,560,6/7/11 19:36
128408,401,922015,103,9/27/11 0:37
377435,8,373730,22,11/6/09 18:05
267244,0,6801,278,4/5/09 10:44
287885,103,441647,127,3/3/10 12:15
547192,766,599687,186,9/26/10 23:04
377,1480,11488,8,5/18/07 19:31
1165028,16,159139,149,3/9/12 15:41
829106,2,349039,5,5/26/11 20:17
72928,7,34136,29,1/26/08 22:09
512445,23,398446,12,5/9/10 16:09
166074,52,196117,84,12/27/09 12:14
766142,10,780528,0,6/3/11 21:37
30384,350,29840,13,8/15/07 23:45
501288,9,497162,286,6/11/10 14:42
458038,4,145745,2683,3/20/10 22:21
386399,2,283474,181,3/8/10 4:00
558586,20,154423,7,7/17/10 21:19
1247415,0,1200369,15,3/14/12 19:50
684855,62,753328,0,3/18/11 3:05
512813,22,408713,116,5/12/10 0:17
575185,21,575308,579,5/19/11 7:47
549597,10,420705,1,6/30/10 23:44
466850,505,467138,90,1/24/11 22:02
527437,98,306509,8,8/5/10 18:06
615170,1,49156,894,9/12/10 4:25
344907,4,345337,7,8/26/09 14:54
23752,41,143111,5,7/29/08 22:19
254438,4,272878,1075,5/20/09 15:46
669389,329,222324,441,12/31/10 23:15
249368,13,166452,614,4/27/09 17:50
17043,30,61292,8,12/13/07 16:54
575508,2,498896,1,7/7/10 3:29
421563,307,425237,16,5/22/10 20:10
70549,36,6486,18,1/30/08 22:25
454256,1,232003,0,2/24/10 12:30
652845,14,580278,313,11/18/10 1:51
320724,11,73988,11,7/7/09 19:42
665051,8,663976,3,11/22/10 3:25
714856,9,137014,126,5/24/11 6:50
561305,1,560078,0,6/22/10 8:38
90805,223,115050,80,6/14/08 15:23
314557,37,190462,802,7/1/09 17:44
748631,37,1143199,7,1/15/12 22:22
907004,0,161741,65,10/20/11 23:44
600511,14,415060,125,8/22/10 23:11
149073,170,172696,163,12/3/10 1:15
686681,4,669819,4,12/20/10 15:00
918420,20,907364,133,9/6/11 20:23
955462,1,955804,0,9/18/11 12:35
649581,9,471745,15,12/2/10 21:41
656511,15,591257,177,11/7/10 18:06
1108291,0,429973,265,12/19/11 23:15
962320,4,935342,165,12/10/11 19:22
839690,6,746827,2,9/16/11 2:07
285107,4,227080,13,5/14/09 8:37
142479,87,53056,139,10/1/08 1:53
240219,27,589181,4,1/19/11 8:51
813584,397,277514,7,9/10/11 0:52
770916,22,772749,497,5/28/11 12:56
1254793,0,1111436,0,3/16/12 18:42
823757,5,552213,75,5/23/11 22:30
753071,1,747839,11,4/8/11 18:51
289952,4,369653,90,12/1/10 0:31
669515,4,513322,2,11/23/10 19:38
151403,518,697645,178,3/22/11 5:02
294193,304,120280,96,8/24/09 23:48
224810,0,246591,0,3/2/09 10:57
698433,55,698338,108,3/25/12 0:38
290258,1,258643,5,6/3/09 19:11
324436,1004,298447,1243,11/8/09 3:30
530324,3,477166,5,6/17/10 15:38
11842,392,38109,1,9/2/07 12:50
611315,56,649887,49,12/29/11 20:01
965698,0,669039,10,1/2/12 18:21
100548,0,64106,272,4/19/08 20:09
272878,1075,234826,224,7/5/09 3:27
726372,1,60512,182,2/17/11 20:58
593719,39,369334,561,8/18/10 1:16
1180303,247,1234673,8,3/9/12 19:47
341247,240,95385,386,5/16/10 20:03
405060,6,268512,78,12/12/09 20:18
725381,12,215110,4050,3/4/11 1:19
452206,443,406621,49,12/19/10 17:44
381971,0,346916,28,10/24/09 11:40
510033,1,452807,106,5/7/10 2:49
98485,1,54318,116,4/8/08 3:26
74462,15,23288,13,2/1/08 1:19
495634,0,260410,271,4/23/10 5:38
186421,204,103965,120,11/21/08 4:46
37968,659,65313,241,1/24/08 11:15
589426,15,163246,2278,1/18/11 19:52
762713,73,420260,372,4/6/11 19:26
417794,495,545306,112,12/29/10 20:42
118607,0,87521,12,5/27/08 16:36
590597,28,391884,128,1/14/11 2:51
840719,93,913477,93,8/12/11 20:45
620265,0,18093,9,10/23/10 18:57
750091,10,596189,3,7/29/11 1:40
450902,92,82949,78,11/4/10 1:13
645113,101,375552,1,1/27/11 15:15
259200,1,170994,233,4/6/09 17:22
171,6387,510998,1,5/8/10 12:35
605246,163,569649,264,11/26/10 17:37
488025,255,447016,111,1/29/11 5:55
455528,26,102632,49,5/29/10 18:03
726400,64,691710,25,6/2/11 19:06
476501,1,88585,80,4/28/10 21:14
14579,6,7254,72,6/8/07 13:27
486818,0,430781,80,4/10/10 15:25
39391,60,49339,44,12/15/07 8:45
681223,7,707765,58,2/12/11 16:19
384496,5,294842,5,10/28/09 13:17
360138,0,124594,123,9/19/09 7:58
1190990,2,777837,37,2/13/12 20:37
661830,274,625291,195,3/24/11 15:57
383402,45,402173,7,12/9/09 15:54
499357,45,841709,929,6/5/11 22:56
106469,36,114373,116,5/22/08 14:42
1035622,9,449803,2397,1/20/12 17:00
323289,2,244926,92,7/3/09 10:08
446516,220,626860,283,3/17/12 11:48
509968,4,478223,581,5/7/10 0:17
843397,42,1078836,4,11/30/11 1:19
873964,321,696702,15,10/2/11 6:53
970630,0,970620,2,1/5/12 2:57
282125,25,235637,167,5/2/09 0:49
502773,7,441196,0,4/30/10 2:15
938462,150,1122258,178,1/11/12 22:13
477299,118,439273,99,8/24/10 18:50
1097279,53,800150,1,2/22/12 19:58
80357,186,90046,18,6/29/08 17:06
491149,239,730620,54,5/18/11 18:28
235143,0,235161,0,2/13/09 12:33
352836,42,445670,13,3/7/10 12:37
609907,0,457056,208,10/22/10 11:55
113011,274,225173,193,7/15/09 17:42
609428,49,761388,22,4/12/11 14:28
671467,7,68534,405,11/25/10 21:42
125432,132,11664,3831,6/15/08 3:12
1020996,65,1116979,0,1/9/12 21:00
137378,40,133284,757,10/2/08 16:01
308015,60,387815,8,12/27/09 23:45
417944,12,190462,802,4/2/10 21:06
124064,3,697179,9,7/4/11 15:39
282511,3294,946500,79,10/28/11 0:32
576184,311,692823,54,8/10/11 12:46
1073666,55,729798,151,11/26/11 21:19
905900,64,1146216,151,1/26/12 21:16
797581,0,565518,2,5/7/11 1:51
90805,223,6585,206,2/1/09 4:41
337327,5,350757,104,12/5/11 1:23
286154,54,424452,58,9/15/10 17:22
126045,38,19289,31,6/24/08 12:41
378760,2,157329,102,11/10/09 22:39
274140,0,237037,14,4/15/09 22:18
124869,182,154358,183,3/15/09 2:29
527870,23,314358,156,7/11/10 1:43
561780,235,342800,1403,10/25/10 2:16
190367,5,110783,1641,12/30/08 22:14
849732,85,197743,974,2/22/12 19:41
341934,365,667650,6,11/21/10 17:28
78917,8,27004,12,3/11/08 18:16
608643,11,29216,495,10/2/10 5:23
693696,49,638417,109,1/6/11 1:51
341934,365,341247,240,5/16/10 20:24
387941,4,34286,955,11/3/09 1:00
1217002,0,1217017,0,3/27/12 8:39
396258,36,321817,330,12/23/09 17:25
554368,6,448382,197,6/18/10 17:57
692859,84,200497,138,1/9/11 2:54
907315,14,749960,21,11/9/11 20:55
342198,7,346257,260,8/29/09 6:28
427929,165,420246,45,2/15/10 22:07
607450,2,207010,107,2/23/11 13:03
537524,19,667965,11,11/21/10 21:19
625491,103,473042,144,1/26/11 0:31
512687,248,55941,747,6/14/10 22:00
603481,131,408713,116,1/3/11 16:52
604157,7,108499,29,9/24/10 20:19
78027,102,80035,3,2/15/08 18:48
250712,37,218306,400,2/18/10 20:03
759595,534,487275,382,1/13/12 14:47
315690,48,314093,3,6/25/09 20:24
122469,34,114256,8,6/29/08 18:36
969779,0,969780,0,9/28/11 16:53
460423,18,606457,444,12/12/10 17:04
412248,384,271071,247,1/16/10 0:50
620048,1,586588,11,9/17/10 18:24
1149189,0,788860,323,3/2/12 9:32
138365,89,524523,59,6/4/10 17:04
235176,1,235181,0,2/13/09 12:52
899892,22,887155,82,10/24/11 0:52
604428,33,700914,1,1/16/11 4:51
254982,212,140525,210,6/4/09 14:30
268979,94,222341,495,3/25/10 0:00
904384,2,910653,42,8/10/11 19:38
190190,0,332223,0,7/20/09 15:02
102608,27,336601,191,9/26/09 2:47
58075,40,33168,11,1/13/08 3:28
884325,57,870114,8,2/12/12 15:28
539279,15,547912,1,6/10/10 17:27
69070,0,71520,2,1/23/08 14:11
123446,5,106355,628,7/21/08 0:20
551494,0,184342,4,6/13/10 23:57
1022851,9,650580,0,10/30/11 1:27
126418,0,42111,342,6/16/08 9:04
317318,583,724387,77,3/20/11 14:49
413623,19,268979,94,3/19/10 13:33
42554,9,30384,350,9/22/07 23:48
772973,5,404390,829,4/9/11 22:31
486606,610,378340,0,5/22/10 15:28
693027,41,788860,323,5/15/11 15:40
77225,6,77237,6,2/7/08 19:11
411902,0,20737,256,12/13/09 15:01
389855,164,584393,89,7/26/10 23:10
91679,281,25223,16,6/4/08 18:10
387941,4,355570,35,11/3/09 2:45
136105,126,136995,0,7/17/08 17:16
130438,3,391175,121,4/10/10 14:32
53877,1,6830,29,11/29/07 0:17
800944,10,770622,137,8/2/11 16:15
552365,0,500689,548,7/2/10 14:28
1253975,2,1253973,10,3/16/12 10:45
586129,9,127135,13,7/21/10 21:06
19987,209,9835,378,8/21/07 12:14
172712,575,176356,50,12/9/08 4:13
59789,2184,283038,14,5/3/09 6:20
248206,2,233997,2,3/4/09 11:33
1137215,12,1149158,0,1/19/12 22:18
730880,15,663854,10,2/24/11 1:19
787122,74,821059,86,5/22/11 14:35
804672,0,501301,2,5/11/11 21:35
557757,0,555404,0,6/24/10 15:04
398680,25,399435,14,11/26/09 20:11
33759,201,17187,105,8/7/07 20:30
764732,1,644990,5,3/31/11 0:18
646822,19,711405,561,4/14/11 19:33
546516,2,546524,2,6/9/10 14:06
851906,12,189329,27,6/16/11 15:48
298447,1243,344450,5,11/7/09 4:24
110047,125,145465,52,9/1/09 14:52
596322,345,160989,252,10/11/10 21:42
900470,260,373970,64,9/15/11 23:58
1014237,37,1106598,14,2/3/12 16:39
400997,7,328493,4,11/28/09 3:42
386371,79,587587,725,9/9/10 18:25
962215,5,645608,3,9/27/11 18:37
868237,1,342774,855,7/2/11 3:31
405060,6,312724,287,12/12/09 20:40
769044,0,474798,25,4/5/11 13:01
1237952,4,336601,191,3/9/12 1:36
27677,162,10944,120,NA
317201,0,317176,2,6/30/09 10:50
120277,426,113758,239,7/17/08 21:21
129061,1,501140,1,5/25/10 17:37
326533,0,369735,1,10/4/09 19:30
239440,469,180054,1096,6/2/09 19:53
